,route_id,direction_id,stop_id_x,stop_sequence_x,shape_dist_traveled_x,trip_headsign,route_type,stop_id_y,stop_sequence_y,shape_dist_traveled_y,distance,route_num
16542,64978,1,3042,33,12.9905,WEST - 86 SCARBOROUGH towards KENNEDY STATION,3,8136,34,13.6205,0.63,86
16455,64978,1,4194,34,12.612,WEST - 86 SCARBOROUGH towards KENNEDY STATION,3,15211,35,13.0214,0.41,86
16543,64978,1,8136,34,13.6205,WEST - 86 SCARBOROUGH towards KENNEDY STATION,3,4194,35,14.2337,0.61,86
16456,64978,1,15211,35,13.0214,WEST - 86 SCARBOROUGH towards KENNEDY STATION,3,9949,36,13.7976,0.78,86
16544,64978,1,4194,35,14.2337,WEST - 86 SCARBOROUGH towards KENNEDY STATION,3,15211,36,14.6431,0.41,86
16457,64978,1,9949,36,13.7976,WEST - 86 SCARBOROUGH towards KENNEDY STATION,3,14229,37,14.1306,0.33,86
16545,64978,1,15211,36,14.6431,WEST - 86 SCARBOROUGH towards KENNEDY STATION,3,9949,37,15.4194,0.78,86
16546,64978,1,9949,37,15.4194,WEST - 86 SCARBOROUGH towards KENNEDY STATION,3,14229,38,15.7523,0.33,86
1735,64979,0,14159,1,0.0228,EAST - 87C COSBURN towards MAIN STREET STATION,3,6070,2,0.3567,0.33,87C
1765,64979,0,14159,1,0.0228,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,6070,2,0.3567,0.33,87A
1715,64979,0,6070,2,0.3567,EAST - 87C COSBURN towards MAIN STREET STATION,3,9364,3,0.546,0.19,87C
1745,64979,0,6070,2,0.3567,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,9364,3,0.546,0.19,87A
1716,64979,0,9364,3,0.546,EAST - 87C COSBURN towards MAIN STREET STATION,3,2329,4,0.9393,0.39,87C
1746,64979,0,9364,3,0.546,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,2329,4,0.9393,0.39,87A
1717,64979,0,2329,4,0.9393,EAST - 87C COSBURN towards MAIN STREET STATION,3,5662,5,1.2418,0.3,87C
1747,64979,0,2329,4,0.9393,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,5662,5,1.2418,0.3,87A
1718,64979,0,5662,5,1.2418,EAST - 87C COSBURN towards MAIN STREET STATION,3,4157,6,1.4548,0.21,87C
1748,64979,0,5662,5,1.2418,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,4157,6,1.4548,0.21,87A
1719,64979,0,4157,6,1.4548,EAST - 87C COSBURN towards MAIN STREET STATION,3,6140,7,1.5735,0.12,87C
1749,64979,0,4157,6,1.4548,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,6140,7,1.5735,0.12,87A
1720,64979,0,6140,7,1.5735,EAST - 87C COSBURN towards MAIN STREET STATION,3,14568,8,1.7785,0.21,87C
1750,64979,0,6140,7,1.5735,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,14568,8,1.7785,0.21,87A
1721,64979,0,14568,8,1.7785,EAST - 87C COSBURN towards MAIN STREET STATION,3,9250,9,1.9422,0.16,87C
1751,64979,0,14568,8,1.7785,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,9250,9,1.9422,0.16,87A
1722,64979,0,9250,9,1.9422,EAST - 87C COSBURN towards MAIN STREET STATION,3,6304,10,2.233,0.29,87C
1752,64979,0,9250,9,1.9422,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,6304,10,2.233,0.29,87A
1723,64979,0,6304,10,2.233,EAST - 87C COSBURN towards MAIN STREET STATION,3,24189,11,2.5453,0.31,87C
1753,64979,0,6304,10,2.233,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,24189,11,2.5453,0.31,87A
1724,64979,0,24189,11,2.5453,EAST - 87C COSBURN towards MAIN STREET STATION,3,9351,12,2.8777,0.33,87C
1754,64979,0,24189,11,2.5453,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,9351,12,2.8777,0.33,87A
1725,64979,0,9351,12,2.8777,EAST - 87C COSBURN towards MAIN STREET STATION,3,7222,13,3.1352,0.26,87C
1755,64979,0,9351,12,2.8777,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,7222,13,3.1352,0.26,87A
1726,64979,0,7222,13,3.1352,EAST - 87C COSBURN towards MAIN STREET STATION,3,1554,14,3.502,0.37,87C
1756,64979,0,7222,13,3.1352,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,1554,14,3.502,0.37,87A
1727,64979,0,1554,14,3.502,EAST - 87C COSBURN towards MAIN STREET STATION,3,6030,15,3.7001,0.2,87C
1757,64979,0,1554,14,3.502,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,6030,15,3.7001,0.2,87A
1728,64979,0,6030,15,3.7001,EAST - 87C COSBURN towards MAIN STREET STATION,3,8426,16,4.0452,0.35,87C
1758,64979,0,6030,15,3.7001,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,8426,16,4.0452,0.35,87A
1736,64979,0,8426,16,4.0452,EAST - 87C COSBURN towards MAIN STREET STATION,3,1283,17,4.2442,0.2,87C
1766,64979,0,8426,16,4.0452,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,1283,17,4.2442,0.2,87A
1737,64979,0,1283,17,4.2442,EAST - 87C COSBURN towards MAIN STREET STATION,3,9923,18,4.3841,0.14,87C
1767,64979,0,1283,17,4.2442,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,9923,18,4.3841,0.14,87A
1738,64979,0,9923,18,4.3841,EAST - 87C COSBURN towards MAIN STREET STATION,3,1447,19,4.5925,0.21,87C
1768,64979,0,9923,18,4.3841,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,1447,19,4.5925,0.21,87A
1739,64979,0,1447,19,4.5925,EAST - 87C COSBURN towards MAIN STREET STATION,3,10190,20,4.7438,0.15,87C
1769,64979,0,1447,19,4.5925,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,10190,20,4.7438,0.15,87A
1740,64979,0,10190,20,4.7438,EAST - 87C COSBURN towards MAIN STREET STATION,3,3351,21,4.9379,0.19,87C
1770,64979,0,10190,20,4.7438,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,3351,21,4.9379,0.19,87A
1729,64979,0,3351,21,4.9379,EAST - 87C COSBURN towards MAIN STREET STATION,3,4810,22,5.2152,0.28,87C
1759,64979,0,3351,21,4.9379,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,4897,22,5.272,0.33,87A
1730,64979,0,4810,22,5.2152,EAST - 87C COSBURN towards MAIN STREET STATION,3,6680,23,5.3543,0.14,87C
1775,64979,0,4897,22,5.272,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,4810,23,5.4354,0.16,87A
1731,64979,0,6680,23,5.3543,EAST - 87C COSBURN towards MAIN STREET STATION,3,8808,24,5.5937,0.24,87C
1760,64979,0,4810,23,5.4354,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,6680,24,5.5745,0.14,87A
1741,64979,0,8808,24,5.5937,EAST - 87C COSBURN towards MAIN STREET STATION,3,5671,25,5.9118,0.32,87C
1761,64979,0,6680,24,5.5745,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,8808,25,5.8139,0.24,87A
1742,64979,0,5671,25,5.9118,EAST - 87C COSBURN towards MAIN STREET STATION,3,4673,26,6.0718,0.16,87C
1771,64979,0,8808,25,5.8139,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,5671,26,6.132,0.32,87A
1732,64979,0,4673,26,6.0718,EAST - 87C COSBURN towards MAIN STREET STATION,3,5150,27,6.3426,0.27,87C
1772,64979,0,5671,26,6.132,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,4673,27,6.292,0.16,87A
1733,64979,0,5150,27,6.3426,EAST - 87C COSBURN towards MAIN STREET STATION,3,2725,28,6.489,0.15,87C
1762,64979,0,4673,27,6.292,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,5150,28,6.5628,0.27,87A
1734,64979,0,2725,28,6.489,EAST - 87C COSBURN towards MAIN STREET STATION,3,2813,29,6.6873,0.2,87C
1763,64979,0,5150,28,6.5628,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,2725,29,6.7092,0.15,87A
1743,64979,0,2813,29,6.6873,EAST - 87C COSBURN towards MAIN STREET STATION,3,286,30,6.8626,0.18,87C
1764,64979,0,2725,29,6.7092,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,2813,30,6.9075,0.2,87A
1744,64979,0,286,30,6.8626,EAST - 87C COSBURN towards MAIN STREET STATION,3,14258,31,7.2759,0.41,87C
1773,64979,0,2813,30,6.9075,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,286,31,7.0828,0.18,87A
1774,64979,0,286,31,7.0828,EAST - 87A COSBURN towards MAIN STREET STATION via EAST YORK ACRES,3,14258,32,7.4961,0.41,87A
1503,64979,1,14258,1,0.2,WEST - 87C COSBURN towards BROADVIEW STATION,3,551,2,0.496,0.3,87C
1535,64979,1,14258,1,0.2,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,551,2,0.496,0.3,87A
1562,64979,1,7210,1,0.0,WEST - 87 COSBURN towards BROADVIEW STATION,3,4703,2,0.1294,0.13,87
1504,64979,1,551,2,0.496,WEST - 87C COSBURN towards BROADVIEW STATION,3,7295,3,0.6804,0.18,87C
1537,64979,1,551,2,0.496,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,7295,3,0.6804,0.18,87A
1553,64979,1,4703,2,0.1294,WEST - 87 COSBURN towards BROADVIEW STATION,3,10226,3,0.3851,0.26,87
1505,64979,1,7295,3,0.6804,WEST - 87C COSBURN towards BROADVIEW STATION,3,8314,4,0.8541,0.17,87C
1538,64979,1,7295,3,0.6804,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,8314,4,0.8541,0.17,87A
1554,64979,1,10226,3,0.3851,WEST - 87 COSBURN towards BROADVIEW STATION,3,9095,4,0.6063,0.22,87
1506,64979,1,8314,4,0.8541,WEST - 87C COSBURN towards BROADVIEW STATION,3,9865,5,1.0739,0.22,87C
1539,64979,1,8314,4,0.8541,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,9865,5,1.0739,0.22,87A
1555,64979,1,9095,4,0.6063,WEST - 87 COSBURN towards BROADVIEW STATION,3,1592,5,0.8888,0.28,87
1497,64979,1,9865,5,1.0739,WEST - 87C COSBURN towards BROADVIEW STATION,3,4419,6,1.313,0.24,87C
1529,64979,1,9865,5,1.0739,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,4419,6,1.313,0.24,87A
1556,64979,1,1592,5,0.8888,WEST - 87 COSBURN towards BROADVIEW STATION,3,7543,6,1.267,0.38,87
1498,64979,1,4419,6,1.313,WEST - 87C COSBURN towards BROADVIEW STATION,3,5166,7,1.4655,0.15,87C
1530,64979,1,4419,6,1.313,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,5166,7,1.4655,0.15,87A
1557,64979,1,7543,6,1.267,WEST - 87 COSBURN towards BROADVIEW STATION,3,1497,7,1.5452,0.28,87
1499,64979,1,5166,7,1.4655,WEST - 87C COSBURN towards BROADVIEW STATION,3,5256,8,1.867,0.4,87C
1531,64979,1,5166,7,1.4655,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,5256,8,1.867,0.4,87A
1558,64979,1,1497,7,1.5452,WEST - 87 COSBURN towards BROADVIEW STATION,3,1874,8,1.8307,0.29,87
1507,64979,1,5256,8,1.867,WEST - 87C COSBURN towards BROADVIEW STATION,3,8014,9,2.0305,0.16,87C
1540,64979,1,5256,8,1.867,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,8014,9,2.0305,0.16,87A
1559,64979,1,1874,8,1.8307,WEST - 87 COSBURN towards BROADVIEW STATION,3,1282,9,2.0223,0.19,87
1508,64979,1,8014,9,2.0305,WEST - 87C COSBURN towards BROADVIEW STATION,3,9167,10,2.2209,0.19,87C
1541,64979,1,8014,9,2.0305,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,9167,10,2.2209,0.19,87A
1560,64979,1,1282,9,2.0223,WEST - 87 COSBURN towards BROADVIEW STATION,3,10401,10,2.1924,0.17,87
1500,64979,1,9167,10,2.2209,WEST - 87C COSBURN towards BROADVIEW STATION,3,6951,11,2.4378,0.22,87C
1532,64979,1,9167,10,2.2209,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,4897,11,2.4143,0.19,87A
1561,64979,1,10401,10,2.1924,WEST - 87 COSBURN towards BROADVIEW STATION,3,5583,11,2.4256,0.23,87
1501,64979,1,6951,11,2.4378,WEST - 87C COSBURN towards BROADVIEW STATION,3,9522,12,2.6192,0.18,87C
1536,64979,1,4897,11,2.4143,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,6951,12,2.658,0.24,87A
1547,64979,1,5583,11,2.4256,WEST - 87 COSBURN towards BROADVIEW STATION,3,10380,12,2.6237,0.2,87
1502,64979,1,9522,12,2.6192,WEST - 87C COSBURN towards BROADVIEW STATION,3,2698,13,2.7841,0.16,87C
1533,64979,1,6951,12,2.658,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,9522,13,2.8394,0.18,87A
1548,64979,1,10380,12,2.6237,WEST - 87 COSBURN towards BROADVIEW STATION,3,7151,13,2.9586,0.33,87
1509,64979,1,2698,13,2.7841,WEST - 87C COSBURN towards BROADVIEW STATION,3,4612,14,2.977,0.19,87C
1534,64979,1,9522,13,2.8394,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,2698,14,3.0043,0.16,87A
1549,64979,1,7151,13,2.9586,WEST - 87 COSBURN towards BROADVIEW STATION,3,5650,14,3.2044,0.25,87
1510,64979,1,4612,14,2.977,WEST - 87C COSBURN towards BROADVIEW STATION,3,6623,15,3.2169,0.24,87C
1542,64979,1,2698,14,3.0043,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,4612,15,3.1972,0.19,87A
1550,64979,1,5650,14,3.2044,WEST - 87 COSBURN towards BROADVIEW STATION,3,6540,15,3.3915,0.19,87
1511,64979,1,6623,15,3.2169,WEST - 87C COSBURN towards BROADVIEW STATION,3,9956,16,3.407,0.19,87C
1543,64979,1,4612,15,3.1972,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,6623,16,3.4371,0.24,87A
1551,64979,1,6540,15,3.3915,WEST - 87 COSBURN towards BROADVIEW STATION,3,5251,16,3.531,0.14,87
1512,64979,1,9956,16,3.407,WEST - 87C COSBURN towards BROADVIEW STATION,3,7210,17,3.6683,0.26,87C
1544,64979,1,6623,16,3.4371,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,9956,17,3.6272,0.19,87A
1552,64979,1,5251,16,3.531,WEST - 87 COSBURN towards BROADVIEW STATION,3,14159,17,3.799,0.27,87
1513,64979,1,7210,17,3.6683,WEST - 87C COSBURN towards BROADVIEW STATION,3,4703,18,3.7281,0.06,87C
1545,64979,1,9956,17,3.6272,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,7210,18,3.8885,0.26,87A
1488,64979,1,4703,18,3.7281,WEST - 87C COSBURN towards BROADVIEW STATION,3,10226,19,3.9837,0.26,87C
1546,64979,1,7210,18,3.8885,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,4703,19,3.9483,0.06,87A
1489,64979,1,10226,19,3.9837,WEST - 87C COSBURN towards BROADVIEW STATION,3,9095,20,4.205,0.22,87C
1520,64979,1,4703,19,3.9483,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,10226,20,4.2039,0.26,87A
1490,64979,1,9095,20,4.205,WEST - 87C COSBURN towards BROADVIEW STATION,3,1592,21,4.4875,0.28,87C
1521,64979,1,10226,20,4.2039,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,9095,21,4.4252,0.22,87A
1491,64979,1,1592,21,4.4875,WEST - 87C COSBURN towards BROADVIEW STATION,3,7543,22,4.8657,0.38,87C
1522,64979,1,9095,21,4.4252,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,1592,22,4.7077,0.28,87A
1492,64979,1,7543,22,4.8657,WEST - 87C COSBURN towards BROADVIEW STATION,3,1497,23,5.1438,0.28,87C
1523,64979,1,1592,22,4.7077,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,7543,23,5.0859,0.38,87A
1493,64979,1,1497,23,5.1438,WEST - 87C COSBURN towards BROADVIEW STATION,3,1874,24,5.4293,0.29,87C
1524,64979,1,7543,23,5.0859,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,1497,24,5.364,0.28,87A
1494,64979,1,1874,24,5.4293,WEST - 87C COSBURN towards BROADVIEW STATION,3,1282,25,5.621,0.19,87C
1525,64979,1,1497,24,5.364,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,1874,25,5.6495,0.29,87A
1495,64979,1,1282,25,5.621,WEST - 87C COSBURN towards BROADVIEW STATION,3,10401,26,5.791,0.17,87C
1526,64979,1,1874,25,5.6495,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,1282,26,5.8412,0.19,87A
1496,64979,1,10401,26,5.791,WEST - 87C COSBURN towards BROADVIEW STATION,3,5583,27,6.0243,0.23,87C
1527,64979,1,1282,26,5.8412,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,10401,27,6.0112,0.17,87A
1482,64979,1,5583,27,6.0243,WEST - 87C COSBURN towards BROADVIEW STATION,3,10380,28,6.2224,0.2,87C
1528,64979,1,10401,27,6.0112,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,5583,28,6.2445,0.23,87A
1483,64979,1,10380,28,6.2224,WEST - 87C COSBURN towards BROADVIEW STATION,3,7151,29,6.5573,0.33,87C
1514,64979,1,5583,28,6.2445,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,10380,29,6.4426,0.2,87A
1484,64979,1,7151,29,6.5573,WEST - 87C COSBURN towards BROADVIEW STATION,3,5650,30,6.803,0.25,87C
1515,64979,1,10380,29,6.4426,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,7151,30,6.7775,0.33,87A
1485,64979,1,5650,30,6.803,WEST - 87C COSBURN towards BROADVIEW STATION,3,6540,31,6.9902,0.19,87C
1516,64979,1,7151,30,6.7775,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,5650,31,7.0233,0.25,87A
1486,64979,1,6540,31,6.9902,WEST - 87C COSBURN towards BROADVIEW STATION,3,5251,32,7.1297,0.14,87C
1517,64979,1,5650,31,7.0233,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,6540,32,7.2104,0.19,87A
1487,64979,1,5251,32,7.1297,WEST - 87C COSBURN towards BROADVIEW STATION,3,14159,33,7.3977,0.27,87C
1518,64979,1,6540,32,7.2104,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,5251,33,7.3499,0.14,87A
1519,64979,1,5251,33,7.3499,WEST - 87A COSBURN towards BROADVIEW STATION via EAST YORK ACRES,3,14159,34,7.6179,0.27,87A
1862,64980,0,609,1,0.0779,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,2900,2,0.2511,0.17,88A
1880,64980,0,14376,1,0.0849,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,1303,2,0.464,0.38,88A
27456,64980,0,14376,1,0.0849,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,1303,2,0.464,0.38,88B
30188,64980,0,3620,1,0.0,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,1725,2,0.356,0.36,88B
1860,64980,0,2900,2,0.2511,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,5132,3,0.4005,0.15,88A
1878,64980,0,1303,2,0.464,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,2194,3,0.8315,0.37,88A
27445,64980,0,1303,2,0.464,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,2194,3,0.8315,0.37,88B
30189,64980,0,1725,2,0.356,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,409,3,0.5983,0.24,88B
1861,64980,0,5132,3,0.4005,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,9191,4,0.5403,0.14,88A
1879,64980,0,2194,3,0.8315,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,809,4,1.0125,0.18,88A
27446,64980,0,2194,3,0.8315,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,809,4,1.0125,0.18,88B
30190,64980,0,409,3,0.5983,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,932,4,0.8641,0.27,88B
1863,64980,0,9191,4,0.5403,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,10174,5,0.7207,0.18,88A
1881,64980,0,809,4,1.0125,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,1284,5,1.4124,0.4,88A
27457,64980,0,809,4,1.0125,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,1284,5,1.4124,0.4,88B
30191,64980,0,932,4,0.8641,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,2654,5,1.4145,0.55,88B
1864,64980,0,10174,5,0.7207,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,8020,6,0.9785,0.26,88A
1882,64980,0,1284,5,1.4124,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,8245,6,1.6269,0.21,88A
27458,64980,0,1284,5,1.4124,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,8245,6,1.6269,0.21,88B
30192,64980,0,2654,5,1.4145,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,4129,6,1.7273,0.31,88B
1865,64980,0,8020,6,0.9785,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,5489,7,1.1637,0.19,88A
1883,64980,0,8245,6,1.6269,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,7472,7,2.0617,0.43,88A
27459,64980,0,8245,6,1.6269,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,7472,7,2.0617,0.43,88B
30193,64980,0,4129,6,1.7273,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,3422,7,2.0096,0.28,88B
1866,64980,0,5489,7,1.1637,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,9202,8,1.4871,0.32,88A
1884,64980,0,7472,7,2.0617,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,1275,8,2.2421,0.18,88A
27460,64980,0,7472,7,2.0617,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,1275,8,2.2421,0.18,88B
30194,64980,0,3422,7,2.0096,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,1392,8,2.3115,0.3,88B
1867,64980,0,9202,8,1.4871,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,9404,9,1.7407,0.25,88A
1885,64980,0,1275,8,2.2421,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,4309,9,2.3931,0.15,88A
27461,64980,0,1275,8,2.2421,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,4309,9,2.3931,0.15,88B
30195,64980,0,1392,8,2.3115,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,990,9,2.4424,0.13,88B
1886,64980,0,4309,9,2.3931,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,5116,10,2.6962,0.3,88A
27462,64980,0,4309,9,2.3931,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,5116,10,2.6962,0.3,88B
30196,64980,0,990,9,2.4424,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,5708,10,2.6231,0.18,88B
1871,64980,0,5116,10,2.6962,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,5853,11,2.9017,0.21,88A
27444,64980,0,5116,10,2.6962,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,5853,11,2.9017,0.21,88B
1887,64980,0,5853,11,2.9017,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,1153,12,3.0557,0.15,88A
27463,64980,0,5853,11,2.9017,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,1153,12,3.0557,0.15,88B
1888,64980,0,1153,12,3.0557,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,7156,13,3.3231,0.27,88A
27464,64980,0,1153,12,3.0557,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,7156,13,3.3231,0.27,88B
1889,64980,0,7156,13,3.3231,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,6985,14,3.5086,0.19,88A
27465,64980,0,7156,13,3.3231,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,6985,14,3.5086,0.19,88B
1890,64980,0,6985,14,3.5086,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,10143,15,3.7289,0.22,88A
27466,64980,0,6985,14,3.5086,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,10143,15,3.7289,0.22,88B
1891,64980,0,10143,15,3.7289,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,8810,16,3.8569,0.13,88A
27467,64980,0,10143,15,3.7289,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,5602,16,4.0799,0.35,88B
1892,64980,0,8810,16,3.8569,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,1036,17,4.006,0.15,88A
27468,64980,0,5602,16,4.0799,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,4193,17,4.3945,0.31,88B
1893,64980,0,1036,17,4.006,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,3983,18,4.4331,0.43,88A
27469,64980,0,4193,17,4.3945,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,7097,18,4.5898,0.2,88B
1877,64980,0,3983,18,4.4331,EAST - 88A SOUTH LEASIDE towards THORNCLIFFE via OVERLEA,3,609,19,4.9024,0.47,88A
27470,64980,0,7097,18,4.5898,EAST - 88B SOUTH LEASIDE towards THORNCLIFFE via WICKSTEED,3,3620,19,4.8172,0.23,88B
